Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
new-zealand-lamb-bonelessleg,New Zealand Lamb Boneless Leg,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p>We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.<br><meta charset=""utf-8""></p>
<p data-selectable-paragraph="""" class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq""><strong>Serving :<br></strong>1kg leg of lamb will serve 4~6 people<br>Allow 1 x 225g lamb leg steak per person</p>
<p data-selectable-paragraph="""" class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq""><strong class=""gt kj"">How to Cook :<br></strong>If you’re stuck for time and looking for a quicker supper, lamb leg steaks are a wonderful lean cut, each with a portion of bone in to keep the meat wonderfully juicy when cooked. Griddle or pan fry for 3–5 minutes on each side for medium-rare meat, or longer if you like it well done.</p>
<p data-selectable-paragraph="""" class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq""><meta charset=""utf-8""><span>-Est weight 700g-</span></p>
<p class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq""><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Affco,,Lamb,"Boneless Leg, New Zealand",true,Title,Default Title,,,,,'2002005,700.0,shopify,20,deny,manual,46.50,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZBlessLambLeg.jpg?v=1632986583,1,New Zealand Boneless Lamb Leg Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-lamb-bonelessleg,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BlessLambLegC_aaac1a45-6d5a-46e2-abfe-4318b475fbcf.jpg?v=1632986583,2,New Zealand Lamb Boneless Leg Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-bonelessleg,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BlessLambLegF_c36d8cd1-0893-44b6-a877-074d99f03128.jpg?v=1632986583,3,New Zealand Lamb Boneless Leg Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shank,New Zealand Lamb Shank,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p>The shank is a meaty cut from the lower end of the lamb leg. Excellent for slow cooking, it’s great value and the bone running through the centre provides a lot of the flavour, releasing collagen as the joint cooks and tenderising the flesh.</p>
<p><strong>Serving :<br data-mce-fragment=""1""></strong>1 lamb shank will serve 1~2 people.</p>
<p><strong>How to cook :</strong><br>Shanks need low and slow cooking to achieve meltingly tender meat that falls off the bone. The rich meat can handle a good amount of flavour, so be bold.</p>
<p>For delicious red wine braised shanks, dust the shanks in flour then brown in a hot pan before roasting in a low oven with carrots, celery, onions, herbs and plenty of red wine.</p>
<p>For a bold take on a Moroccan tagine, marinade the shanks in a ground spice rub of cumin, coriander, ginger, paprika, before stewing in plenty of passata, preserved lemons, apricots and saffron. Serve with flaked almonds, fresh coriander and fluffy couscous.</p>
<p><br></p>
<h2 class=""jn iq dt ce ir jo jp jq iu jr js jt ix ju jv jw jb jx jy jz jf ka kb kc jj kd eq"" data-selectable-paragraph=""""></h2>",Affco,,Lamb,"New Zealand, Shank",false,Title,Default Title,,,,,'2002004,0.0,shopify,20,deny,manual,41.20,,false,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShankC.jpg?v=1621043126,1,New Zealand Lamb Shank Top View,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,archived
new-zealand-lamb-shank,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShankF.jpg?v=1621043137,2,New Zealand Lamb Shank Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shank,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShank.jpg?v=1621043147,3,New Zealand Lamb Shank Pack,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder,New Zealand Lamb Shoulder,"<p>This large cut from the top front leg of the lamb has lots of lean juicy meat, the bone and generous marbling keep the meat juicy and the flavour intense.</p>
<p><strong>Serving :<br></strong>3~4 people</p>
<p><strong>How to cook :<br></strong>Create your own pulled lamb by marinating a whole shoulder of lamb with garlic, chilli, paprika and cumin. Wrap in foil and cook slowly until the meat pulls away from the bone with a fork and serve stuffed into bread buns, flatbreads or use as a stuffing for filo pastry pasties.</p>
<p><meta charset=""utf-8""><span>-Est weight 750g-</span></p>
<h6><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></h6>",Taylor Preston,,Lamb,"New Zealand, Shoulder",false,Title,Default Title,,,,,'2002002,750.0,shopify,20,deny,manual,57.80,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/lambshoulderBP.png?v=1635229831,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
new-zealand-lamb-shoulder,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulder_5b659904-d288-4958-a747-52022e832073.jpg?v=1635229831,2,New Zealand Lamb Shoulder Pack,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulderC.jpg?v=1635229831,3,New Zealand Lamb Shoulder Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulderF.jpg?v=1635229831,4,New Zealand Lamb Shoulder Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-rack,New Zealand Lamb Rack,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p><meta charset=""utf-8""><span>Taken from the lamb ribs, the rack is very popular as a great, impressive all rounder, that’s super quick to cook and easy to achieve perfectly crisp skin and tender, melt-in-the-mouth flesh. The cutlets are individual rib steaks taken from the rack and look beautiful on the plate.</span></p>
<p><strong>Serving :<br data-mce-fragment=""1""></strong>2~3  Person per pack</p>
<p><strong>How to cook :<br></strong>Unlike some fattier cuts, the rack is light and delicate, so needs a light dressing to avoid overpowering the flavours of the meat. Lightly score the fat then sear on each side in a hot pan until golden brown before finishing in the oven. Serve drizzled with mint sauce or atop a lightly dressed Spring salad. You can also crust the rack with a herby mixture as with the rump</p>
<p><meta charset=""utf-8""><span>-Est weight 800g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Affco,,Lamb,"New Zealand, Rack",true,Title,Default Title,,,,,'2002001,800.0,shopify,20,deny,manual,81.50,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/LambRack.jpg?v=1632986816,1,New Zealand Lamb Rack Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-lamb-rack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/LambRackC.jpg?v=1632986816,2,New Zealand Lamb Rack Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-rack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/LambRackF.jpg?v=1632986816,3,New Zealand Lamb Rack Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-shabu,New Zealand Beef Striploin - Shabu Shabu,"<p> Chilled New Zealand Beef Striploin - Shabu Shabu</p>
<p>100% Grass-fed New Zealand beef meat cuts.</p>
<p>-Est weight around 500g-</p>",Taylor Preston,,Beef,"New Zealand, Shabu Shabu",false,Title,Default Title,,,,,'2001011,0.0,shopify,20,deny,manual,90.70,,false,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZStriploinSlicedBeef-ShabuShabuG.jpg?v=1622795331,1,New Zealand Beef Striploin Sliced - Shabu Shabu Close-Up View,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,archived
new-zealand-beef-minced,New Zealand Minced Beef,"<p>100% Grass-fed New Zealand beef meat cuts.</p>
<p>-Est weight around 600g- </p>
<p><meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Taylor Preston,,Beef,"Minced Beef, New Zealand",true,Title,Default Title,,,,,'2001010,600.0,shopify,20,deny,manual,29.50,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/1625534953660.png?v=1634352335,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-beef-knuckle,New Zealand Beef Knuckle,"",Affco,,Beef,"Knuckle, New Zealand",false,Title,Default Title,,,,,'2001009,0.0,shopify,20,deny,manual,40.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/2033893-Australia-Wagyu-Ribeye-OCT17-1200x630-1-1024x538.jpg?v=1630459770,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,draft
new-zealand-beef-brisket,New Zealand Beef Brisket,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p>We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.</p>
<p><strong>Cooking Method :</strong><br>Moist or dry heat – indirect grill</p>
<p><b>Recommended</b><strong> Menu Applications :</strong><br>Slice thin for sandwiches, salads and BBQ; cure and simmer for corned beef; shred for tacos, fajitas, pasta topping</p>
<p><meta charset=""utf-8""><span>-Est weight 550g-</span></p>
<h6><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></h6>",Affco,,Beef,"Brisket, New Zealand",true,Title,Default Title,,,,,'2001008,550.0,shopify,20,deny,manual,61.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Brisket_7d9e08ba-c4b9-4236-be7d-f9daa055b463.jpg?v=1622689921,1,New Zealand Beef Brisket Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-beef-topside,New Zealand Beef Topside,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p>We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.</p>
<p><meta charset=""utf-8""><span>-Est weight 500g-</span></p>
<h6><span><meta charset=""utf-8"">
<em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></h6>",Affco,,Beef,"New Zealand, Topside",false,Title,Default Title,,,,,'2001007,500.0,shopify,20,deny,manual,42.30,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZTopsideC_e5264121-9ca6-48c9-9cc7-bcd5aa60af07.jpg?v=1622795434,1,New Zealand Beef Topside Close-Up View,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
new-zealand-beef-topside,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZTopsideF_be82d486-6ae9-4036-90c7-c836c730159e.jpg?v=1622795434,2,New Zealand Beef Topside Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-topside,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZTopside_426ac457-b107-4a58-9376-290e0910f293.jpg?v=1622795434,3,New Zealand Beef Topside Pack,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-ribeye,New Zealand Prime Steer Beef Ribeye,"<p>100% Grass-fed New Zealand beef meat cuts.</p>
<div class=""page"" title=""Page 4"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<p><span><strong>Cooking Method :</strong><br></span><span>Dry heat </span></p>
<p><span><strong>Recommended Menu Applications :</strong><br></span><span>Steak entrée; slice for sandwiches, salads or wraps</span></p>
<p><span><meta charset=""utf-8"">-Est weight 500g-</span></p>
<span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span>
</div>
</div>
</div>
</div>",Taylor Preston,,Beef,"New Zealand, Ribeye",true,Title,Default Title,,,,,'2001006,500.0,shopify,20,deny,manual,61.50,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZPSRibeye.jpg?v=1635229703,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-beef-ribeye,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Ribeye.jpg?v=1635229703,2,New Zealand Beef Ribeye Pack,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-ribeye,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/RibeyeC.jpg?v=1635229703,3,New Zealand Beef Ribeye Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-ribeye,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/RibeyeF.jpg?v=1635229703,4,New Zealand Beef Ribeye Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-shortrib,New Zealand Beef Short Rib,"<p>100% Grass-fed New Zealand beef meat cuts.<br><span data-mce-fragment=""1"">Short ribs are derived from the rib set portion remaining after removal of the OP ribs.</span><br></p>
<p><strong>Cooking Method :</strong><br>Dry heat for thinner cuts, moist heat for thicker cuts</p>
<p><strong>Recommend Menu Applications :</strong><br>Plate for rib presentations; <br>Shred for sandwiches, pasta topping or gravy and BBQ sauces</p>
<p><meta charset=""utf-8""><span>-Est weight 550g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Taylor Preston,,Beef,"New Zealand, Short Rib",false,Title,Default Title,,,,,'2001005,550.0,shopify,20,deny,manual,27.15,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZshortribs.png?v=1635229486,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
new-zealand-beef-shortrib,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NzShortRib.jpg?v=1635229486,2,New Zealand Beef Short Rib Pack,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-shortrib,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZShortRibC.jpg?v=1635229486,3,New Zealand Beef Short Rib Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-shortrib,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZShortRibF.jpg?v=1635229486,4,New Zealand Beef Short Rib Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-oxtail,New Zealand Beef Oxtail,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p>We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.</p>
<p><meta charset=""utf-8""><span>-Est weight 650g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Affco,,Beef,"New Zealand, Oxtail",false,Title,Default Title,,,,,'2001004,650.0,shopify,20,deny,manual,35.60,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZOxtail.png?v=1635229599,1,,false,,"Grass-fed. HGP free. Halal, No antibiotics.

AFFCO is renowned for producing top-quality, grass-fed beef and lamb. We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.","Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
new-zealand-beef-oxtail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/Oxtail_850dbcf6-f4d1-4117-b6f1-ac9ef430120f.jpg?v=1635229599,2,New Zealand Beef Oxtail Pack,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-oxtail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/OxtailC_2ec43bed-8c42-414e-97c2-e2410562b817.jpg?v=1635229599,3,New Zealand  Beef Oxtail Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-oxtail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/OxtailF_bfbdcd35-d5b6-45b5-8f17-adf9b764fbc3.jpg?v=1635229599,4,New Zealand Beef Oxtail Top-View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-prime-steer-striploin,New Zealand Beef Prime Steer Striploin,"<p>100% Grass-fed New Zealand beef meat cuts.<br><span data-mce-fragment=""1"">This is the remaining portion of the shortloin after the tenderloin and all bones have been removed. Additional Specifications include the number of ribs on the loin from which the striploin is derived, the distance of flank removed from the outer edge of the eye muscle parallel to the loin and weight range.</span><br></p>
<p><span><strong>Cooking Method :</strong><br></span><span>Dry heat</span></p>
<p><b>Recommend</b><span><strong> Menu Applications :</strong><br></span><span>Steak entrée; slice into strips for stir-fry, skewers, salads, sandwiches; carving station</span></p>",Taylor Preston,,Beef,"New Zealand, Striploin",false,Title,Default Title,,,,,'2001003,0.0,shopify,20,deny,manual,72.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/PSStriploin_8f4fa169-5b15-4a6b-aad4-faab34b4d8db.jpg?v=1622690462,1,New Zealand Beef Prime Steer Striploin Pack,false,,100% Grass-fed New Zealand beef & lamb meat cuts.,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,archived
new-zealand-beef-prime-steer-tenderloin,New Zealand Beef Prime Steer Tenderloin,"<p>100% Grass-fed New Zealand beef meat cuts.<br><span data-mce-fragment=""1"">The full tenderloin, or fillet, is removed in one piece from the full rump and loin and completely trimmed of fat.</span><br></p>
<p><strong>Cooking Method :</strong><br>Dry heat</p>
<p><b>Recommended Menu Applications :</b><br>Steak entrée; slice to add premium appeal to small plates, sandwiches, pastas, salads and more</p>
<p><meta charset=""utf-8""><span>-Est weight 600g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Taylor Preston,,Beef,"New Zealand, Tenderloin",true,Title,Default Title,,,,,'2001002,600.0,shopify,20,deny,manual,81.50,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZbeeftenderloin.png?v=1635229773,1,,false,,100% Grass-fed New Zealand beef & lamb meat cuts.,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-beef-prime-steer-tenderloin,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZPSTenderloin.jpg?v=1635229773,2,Prime Steer Tenderloin Pack,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-prime-steer-tenderloin,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZPSTenderoloinC_0fb55f15-0958-42a3-ab11-f530432146e9.jpg?v=1635229773,3,New Zealand Beef Prime Steer Tenderloin Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-prime-steer-tenderloin,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZPSTenderoloinF_56c43548-7858-47e2-95ee-c03c5e747e94.jpg?v=1635229773,4,New Zealand Beef Prime Steer Tenderloin Top-View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-neckbone,New Zealand Beef Neck Bone,"<p>The neck fillet is often underrated and inexpensive as it takes a little longer cooking than other popular cuts — but it’s the marbling through the cut that gives all the flavour.</p>
<p><strong>Serving:<br></strong>1 neck fillet (350~400g) will serve 2 people</p>
<p><strong>How to Cook :<br></strong>Lamb neck can be cooked whole, long and slow to ensure tender meat. <br>You can also chop the neck into chunks and brown off for use in stews and curries. <br>Marinade the cubes of neck in a rub of ground coriander, cumin, sumac and chilli before pushing onto skewers and flaming over the BBQ for wonderful homemade kebab. Serve with hummus and warm wood fired pita bread.</p>
<p><meta charset=""utf-8""><span>-Est weight 700g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Affco,,Beef,"Neck Bone, New Zealand",false,Title,Default Title,,,,,'2001001,1000.0,shopify,20,deny,manual,16.60,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZneckbone.png?v=1635229549,1,,false,,"Grass-fed. HGP free. Halal, No antibiotics.

AFFCO is renowned for producing top-quality, grass-fed beef and lamb. We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.","Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,draft
